id,path,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage
18907,/kaggle/input/fashion-product-images-small/images/18907.jpg,1,3,7,9,17,4,2,1
37574,/kaggle/input/fashion-product-images-small/images/37574.jpg,4,1,4,120,14,2,2,1
53031,/kaggle/input/fashion-product-images-small/images/53031.jpg,2,1,15,26,20,1,2,2
21411,/kaggle/input/fashion-product-images-small/images/21411.jpg,2,2,6,8,10,3,2,1
15624,/kaggle/input/fashion-product-images-small/images/15624.jpg,2,1,1,15,5,1,1,1
45154,/kaggle/input/fashion-product-images-small/images/45154.jpg,1,2,3,3,8,3,3,1
10356,/kaggle/input/fashion-product-images-small/images/10356.jpg,1,1,1,1,2,1,1,1
57491,/kaggle/input/fashion-product-images-small/images/57491.jpg,1,3,5,17,10,2,2,1
24163,/kaggle/input/fashion-product-images-small/images/24163.jpg,2,1,1,21,1,1,1,2
40426,/kaggle/input/fashion-product-images-small/images/40426.jpg,2,1,1,11,30,2,2,1
32006,/kaggle/input/fashion-product-images-small/images/32006.jpg,1,2,4,6,8,2,3,3
45968,/kaggle/input/fashion-product-images-small/images/45968.jpg,2,1,1,5,8,2,2,1
56543,/kaggle/input/fashion-product-images-small/images/56543.jpg,2,4,33,129,8,4,4,1
11284,/kaggle/input/fashion-product-images-small/images/11284.jpg,1,1,2,2,2,1,1,1
5193,/kaggle/input/fashion-product-images-small/images/5193.jpg,1,1,1,5,1,2,1,1
37746,/kaggle/input/fashion-product-images-small/images/37746.jpg,1,1,1,1,2,2,2,1
45366,/kaggle/input/fashion-product-images-small/images/45366.jpg,2,3,5,28,10,2,3,1
4041,/kaggle/input/fashion-product-images-small/images/4041.jpg,1,1,1,5,2,2,1,4
36694,/kaggle/input/fashion-product-images-small/images/36694.jpg,1,3,10,62,1,2,2,1
21623,/kaggle/input/fashion-product-images-small/images/21623.jpg,2,1,9,12,12,2,6,1
15416,/kaggle/input/fashion-product-images-small/images/15416.jpg,1,3,5,7,5,2,2,1
59739,/kaggle/input/fashion-product-images-small/images/59739.jpg,2,1,9,12,14,2,6,1
1533,/kaggle/input/fashion-product-images-small/images/1533.jpg,1,1,1,5,17,1,7,1
40614,/kaggle/input/fashion-product-images-small/images/40614.jpg,2,1,1,21,17,2,2,2
10164,/kaggle/input/fashion-product-images-small/images/10164.jpg,1,2,3,3,6,3,3,1
25283,/kaggle/input/fashion-product-images-small/images/25283.jpg,2,2,8,10,10,2,2,1
56771,/kaggle/input/fashion-product-images-small/images/56771.jpg,1,1,1,1,5,2,2,1
32234,/kaggle/input/fashion-product-images-small/images/32234.jpg,2,1,1,21,5,2,2,2
3264,/kaggle/input/fashion-product-images-small/images/3264.jpg,1,1,1,5,6,2,1,1
42143,/kaggle/input/fashion-product-images-small/images/42143.jpg,1,3,5,7,4,2,2,1
12633,/kaggle/input/fashion-product-images-small/images/12633.jpg,1,1,1,5,8,1,1,1
18309,/kaggle/input/fashion-product-images-small/images/18309.jpg,1,1,1,5,1,1,1,1
48479,/kaggle/input/fashion-product-images-small/images/48479.jpg,2,1,18,34,4,3,1,7
43091,/kaggle/input/fashion-product-images-small/images/43091.jpg,2,4,12,27,6,4,4,1
30563,/kaggle/input/fashion-product-images-small/images/30563.jpg,5,2,16,29,4,3,3,1
16293,/kaggle/input/fashion-product-images-small/images/16293.jpg,1,1,1,5,17,1,1,1
51554,/kaggle/input/fashion-product-images-small/images/51554.jpg,1,2,3,3,4,3,3,1
35011,/kaggle/input/fashion-product-images-small/images/35011.jpg,2,2,39,110,36,2,2,2
47431,/kaggle/input/fashion-product-images-small/images/47431.jpg,2,2,8,43,6,2,5,1
6716,/kaggle/input/fashion-product-images-small/images/6716.jpg,1,1,1,5,17,2,1,1
23174,/kaggle/input/fashion-product-images-small/images/23174.jpg,1,1,1,5,5,1,1,1
50486,/kaggle/input/fashion-product-images-small/images/50486.jpg,1,1,9,25,2,2,3,1
41967,/kaggle/input/fashion-product-images-small/images/41967.jpg,3,1,1,5,8,2,2,1
44429,/kaggle/input/fashion-product-images-small/images/44429.jpg,1,3,5,17,4,2,8,3
58076,/kaggle/input/fashion-product-images-small/images/58076.jpg,2,2,13,46,25,1,2,1
14359,/kaggle/input/fashion-product-images-small/images/14359.jpg,2,3,5,28,13,3,5,1
39041,/kaggle/input/fashion-product-images-small/images/39041.jpg,1,2,37,114,23,2,2,3
59998,/kaggle/input/fashion-product-images-small/images/59998.jpg,2,3,5,28,25,3,5,1
21882,/kaggle/input/fashion-product-images-small/images/21882.jpg,2,1,1,55,2,1,1,2
36835,/kaggle/input/fashion-product-images-small/images/36835.jpg,1,3,5,23,5,2,2,4
20950,/kaggle/input/fashion-product-images-small/images/20950.jpg,1,3,7,9,2,1,1,1
40089,/kaggle/input/fashion-product-images-small/images/40089.jpg,1,1,2,4,8,2,2,1
38193,/kaggle/input/fashion-product-images-small/images/38193.jpg,1,2,16,29,22,3,3,1
18594,/kaggle/input/fashion-product-images-small/images/18594.jpg,1,2,20,37,10,2,1,1
27349,/kaggle/input/fashion-product-images-small/images/27349.jpg,2,1,1,5,5,1,1,1
7865,/kaggle/input/fashion-product-images-small/images/7865.jpg,1,1,1,5,4,1,1,1
8011,/kaggle/input/fashion-product-images-small/images/8011.jpg,1,1,1,5,20,1,1,4
28301,/kaggle/input/fashion-product-images-small/images/28301.jpg,1,2,16,29,4,3,3,1
13940,/kaggle/input/fashion-product-images-small/images/13940.jpg,1,1,1,1,5,1,1,1
12892,/kaggle/input/fashion-product-images-small/images/12892.jpg,1,3,5,7,4,1,1,1
7059,/kaggle/input/fashion-product-images-small/images/7059.jpg,5,2,8,43,2,2,1,4
54489,/kaggle/input/fashion-product-images-small/images/54489.jpg,2,2,8,10,19,2,2,1
2719,/kaggle/input/fashion-product-images-small/images/2719.jpg,3,1,2,45,2,2,1,1
50815,/kaggle/input/fashion-product-images-small/images/50815.jpg,5,2,20,37,10,2,2,1
49104,/kaggle/input/fashion-product-images-small/images/49104.jpg,2,4,14,134,9,4,4,1
8223,/kaggle/input/fashion-product-images-small/images/8223.jpg,1,2,8,43,4,3,3,1
19674,/kaggle/input/fashion-product-images-small/images/19674.jpg,2,1,1,11,4,2,1,1
27947,/kaggle/input/fashion-product-images-small/images/27947.jpg,1,1,9,57,2,2,3,1
50029,/kaggle/input/fashion-product-images-small/images/50029.jpg,1,1,9,30,8,2,3,1
28133,/kaggle/input/fashion-product-images-small/images/28133.jpg,1,1,9,25,4,2,3,1
22409,/kaggle/input/fashion-product-images-small/images/22409.jpg,1,1,2,45,1,1,1,1
49938,/kaggle/input/fashion-product-images-small/images/49938.jpg,1,1,9,30,4,2,3,1
31822,/kaggle/input/fashion-product-images-small/images/31822.jpg,1,2,3,3,4,3,3,1
26895,/kaggle/input/fashion-product-images-small/images/26895.jpg,2,1,1,11,27,2,2,1
59396,/kaggle/input/fashion-product-images-small/images/59396.jpg,1,3,5,7,21,2,2,1
58244,/kaggle/input/fashion-product-images-small/images/58244.jpg,2,2,20,37,4,2,2,1
15885,/kaggle/input/fashion-product-images-small/images/15885.jpg,5,3,5,7,1,3,2,1
39273,/kaggle/input/fashion-product-images-small/images/39273.jpg,1,3,5,7,18,3,9,1
14957,/kaggle/input/fashion-product-images-small/images/14957.jpg,1,1,1,5,8,1,1,1
33749,/kaggle/input/fashion-product-images-small/images/33749.jpg,2,1,1,55,2,2,2,1
49560,/kaggle/input/fashion-product-images-small/images/49560.jpg,2,2,8,41,8,4,8,1
22851,/kaggle/input/fashion-product-images-small/images/22851.jpg,1,3,5,7,18,2,2,1
8647,/kaggle/input/fashion-product-images-small/images/8647.jpg,5,2,16,29,2,3,3,1
19210,/kaggle/input/fashion-product-images-small/images/19210.jpg,1,2,6,8,10,2,1,1
34934,/kaggle/input/fashion-product-images-small/images/34934.jpg,2,1,1,50,2,2,2,2
9795,/kaggle/input/fashion-product-images-small/images/9795.jpg,5,2,8,43,17,1,1,1
46528,/kaggle/input/fashion-product-images-small/images/46528.jpg,1,2,3,3,4,3,3,1
55903,/kaggle/input/fashion-product-images-small/images/55903.jpg,2,4,29,82,14,4,4,1
34108,/kaggle/input/fashion-product-images-small/images/34108.jpg,4,1,1,11,14,2,2,1
28557,/kaggle/input/fashion-product-images-small/images/28557.jpg,1,1,1,5,2,2,2,1
43866,/kaggle/input/fashion-product-images-small/images/43866.jpg,2,2,13,46,22,2,2,2
58620,/kaggle/input/fashion-product-images-small/images/58620.jpg,2,2,13,46,3,3,3,1
10993,/kaggle/input/fashion-product-images-small/images/10993.jpg,1,1,1,5,5,1,1,1
5158,/kaggle/input/fashion-product-images-small/images/5158.jpg,1,1,1,5,10,2,1,1
11841,/kaggle/input/fashion-product-images-small/images/11841.jpg,1,3,5,7,10,2,8,1
57668,/kaggle/input/fashion-product-images-small/images/57668.jpg,2,4,29,82,17,4,4,1
5964,/kaggle/input/fashion-product-images-small/images/5964.jpg,1,1,1,1,2,2,1,1
25248,/kaggle/input/fashion-product-images-small/images/25248.jpg,2,2,8,10,19,2,2,1
39617,/kaggle/input/fashion-product-images-small/images/39617.jpg,2,3,5,28,10,3,5,1
20508,/kaggle/input/fashion-product-images-small/images/20508.jpg,2,2,8,10,4,3,5,1
33923,/kaggle/input/fashion-product-images-small/images/33923.jpg,2,2,3,3,3,3,3,1
52128,/kaggle/input/fashion-product-images-small/images/52128.jpg,4,1,18,34,2,2,2,1
25846,/kaggle/input/fashion-product-images-small/images/25846.jpg,2,1,1,21,25,2,2,2
44871,/kaggle/input/fashion-product-images-small/images/44871.jpg,1,1,2,24,1,2,8,1
52914,/kaggle/input/fashion-product-images-small/images/52914.jpg,2,1,15,26,17,2,2,2
56588,/kaggle/input/fashion-product-images-small/images/56588.jpg,2,4,25,87,13,4,4,1
19022,/kaggle/input/fashion-product-images-small/images/19022.jpg,2,3,5,28,24,3,5,1
49752,/kaggle/input/fashion-product-images-small/images/49752.jpg,1,2,27,73,27,2,2,3
8475,/kaggle/input/fashion-product-images-small/images/8475.jpg,2,1,1,11,7,1,1,1
16856,/kaggle/input/fashion-product-images-small/images/16856.jpg,2,2,16,29,4,3,3,1
31648,/kaggle/input/fashion-product-images-small/images/31648.jpg,1,1,1,1,7,2,2,3
17984,/kaggle/input/fashion-product-images-small/images/17984.jpg,5,2,8,43,4,1,1,1
48680,/kaggle/input/fashion-product-images-small/images/48680.jpg,2,2,13,46,3,2,2,1
43268,/kaggle/input/fashion-product-images-small/images/43268.jpg,2,1,1,21,14,2,2,2
13518,/kaggle/input/fashion-product-images-small/images/13518.jpg,1,1,1,1,2,1,1,1
2973,/kaggle/input/fashion-product-images-small/images/2973.jpg,1,1,1,5,20,1,7,1
28765,/kaggle/input/fashion-product-images-small/images/28765.jpg,2,1,1,21,8,2,2,2
49594,/kaggle/input/fashion-product-images-small/images/49594.jpg,2,3,5,20,4,3,5,1
26439,/kaggle/input/fashion-product-images-small/images/26439.jpg,2,2,8,10,4,3,5,1
54019,/kaggle/input/fashion-product-images-small/images/54019.jpg,2,2,8,10,2,2,2,1
2389,/kaggle/input/fashion-product-images-small/images/2389.jpg,1,3,5,7,8,3,9,1
9761,/kaggle/input/fashion-product-images-small/images/9761.jpg,1,1,1,5,16,1,1,1
23977,/kaggle/input/fashion-product-images-small/images/23977.jpg,1,1,1,1,2,1,1,3
42940,/kaggle/input/fashion-product-images-small/images/42940.jpg,1,2,6,8,4,2,2,1
6729,/kaggle/input/fashion-product-images-small/images/6729.jpg,1,3,10,13,6,3,1,1
37779,/kaggle/input/fashion-product-images-small/images/37779.jpg,1,1,1,1,6,2,2,1
45359,/kaggle/input/fashion-product-images-small/images/45359.jpg,2,3,5,28,8,2,3,1
59706,/kaggle/input/fashion-product-images-small/images/59706.jpg,2,1,9,12,17,2,6,1
5990,/kaggle/input/fashion-product-images-small/images/5990.jpg,1,1,1,1,7,2,1,1
4842,/kaggle/input/fashion-product-images-small/images/4842.jpg,2,1,1,5,8,2,1,1
11089,/kaggle/input/fashion-product-images-small/images/11089.jpg,1,1,1,1,2,1,1,1
59534,/kaggle/input/fashion-product-images-small/images/59534.jpg,2,2,13,46,3,2,8,1
32805,/kaggle/input/fashion-product-images-small/images/32805.jpg,2,3,5,28,8,2,2,1
36499,/kaggle/input/fashion-product-images-small/images/36499.jpg,2,1,1,21,17,2,2,2
44885,/kaggle/input/fashion-product-images-small/images/44885.jpg,1,1,1,5,1,2,2,1
10369,/kaggle/input/fashion-product-images-small/images/10369.jpg,1,1,1,1,2,1,1,1
40419,/kaggle/input/fashion-product-images-small/images/40419.jpg,2,1,1,11,8,2,2,1
38503,/kaggle/input/fashion-product-images-small/images/38503.jpg,4,1,2,24,2,2,2,1
53832,/kaggle/input/fashion-product-images-small/images/53832.jpg,2,1,1,21,4,2,2,2
32039,/kaggle/input/fashion-product-images-small/images/32039.jpg,1,2,4,6,5,2,3,1
3069,/kaggle/input/fashion-product-images-small/images/3069.jpg,2,1,1,5,29,2,1,1
8481,/kaggle/input/fashion-product-images-small/images/8481.jpg,2,1,18,34,30,1,1,1
17970,/kaggle/input/fashion-product-images-small/images/17970.jpg,1,3,10,13,4,1,1,1
9553,/kaggle/input/fashion-product-images-small/images/9553.jpg,1,1,1,5,4,2,1,1
48674,/kaggle/input/fashion-product-images-small/images/48674.jpg,2,2,13,46,3,2,2,1
51759,/kaggle/input/fashion-product-images-small/images/51759.jpg,2,3,5,28,9,3,5,1
3855,/kaggle/input/fashion-product-images-small/images/3855.jpg,4,1,1,5,17,2,1,1
2987,/kaggle/input/fashion-product-images-small/images/2987.jpg,1,3,5,7,10,2,2,1
28791,/kaggle/input/fashion-product-images-small/images/28791.jpg,1,1,2,2,4,2,2,1
18938,/kaggle/input/fashion-product-images-small/images/18938.jpg,1,1,1,5,7,1,1,1
39889,/kaggle/input/fashion-product-images-small/images/39889.jpg,1,3,5,23,8,2,2,4
41993,/kaggle/input/fashion-product-images-small/images/41993.jpg,3,1,2,24,4,2,2,1
4628,/kaggle/input/fashion-product-images-small/images/4628.jpg,1,3,10,13,10,2,1,1
56924,/kaggle/input/fashion-product-images-small/images/56924.jpg,2,3,5,28,20,3,2,1
20198,/kaggle/input/fashion-product-images-small/images/20198.jpg,1,1,1,15,2,1,1,1
56118,/kaggle/input/fashion-product-images-small/images/56118.jpg,2,4,14,19,14,4,4,1
24538,/kaggle/input/fashion-product-images-small/images/24538.jpg,2,1,1,21,6,1,1,2
37913,/kaggle/input/fashion-product-images-small/images/37913.jpg,2,1,1,11,20,2,2,1
38167,/kaggle/input/fashion-product-images-small/images/38167.jpg,2,2,16,29,10,3,3,1
9137,/kaggle/input/fashion-product-images-small/images/9137.jpg,1,3,5,7,4,2,1,1
48210,/kaggle/input/fashion-product-images-small/images/48210.jpg,1,2,16,29,10,3,3,1
6943,/kaggle/input/fashion-product-images-small/images/6943.jpg,1,1,1,5,6,2,1,1
18560,/kaggle/input/fashion-product-images-small/images/18560.jpg,2,3,5,28,2,3,5,1
13188,/kaggle/input/fashion-product-images-small/images/13188.jpg,1,3,5,23,4,1,1,4
7891,/kaggle/input/fashion-product-images-small/images/7891.jpg,1,1,1,5,29,1,1,1
47258,/kaggle/input/fashion-product-images-small/images/47258.jpg,1,1,9,25,1,2,3,1
12866,/kaggle/input/fashion-product-images-small/images/12866.jpg,1,3,10,13,4,4,2,1
35678,/kaggle/input/fashion-product-images-small/images/35678.jpg,1,3,5,7,10,2,8,1
29227,/kaggle/input/fashion-product-images-small/images/29227.jpg,1,3,5,23,4,2,2,4
18752,/kaggle/input/fashion-product-images-small/images/18752.jpg,2,1,1,11,10,1,1,1
30138,/kaggle/input/fashion-product-images-small/images/30138.jpg,2,1,1,5,14,2,2,1
9305,/kaggle/input/fashion-product-images-small/images/9305.jpg,1,1,1,5,20,1,1,1
48022,/kaggle/input/fashion-product-images-small/images/48022.jpg,2,2,3,3,8,3,3,1
42518,/kaggle/input/fashion-product-images-small/images/42518.jpg,2,1,1,21,7,2,2,2
29829,/kaggle/input/fashion-product-images-small/images/29829.jpg,1,1,1,1,7,2,2,1
46984,/kaggle/input/fashion-product-images-small/images/46984.jpg,2,2,8,10,4,2,2,1
19680,/kaggle/input/fashion-product-images-small/images/19680.jpg,2,1,1,15,26,2,1,1
34598,/kaggle/input/fashion-product-images-small/images/34598.jpg,2,1,18,34,4,2,2,1
30904,/kaggle/input/fashion-product-images-small/images/30904.jpg,2,1,2,113,42,2,2,2
29015,/kaggle/input/fashion-product-images-small/images/29015.jpg,1,1,1,5,2,2,2,1
59362,/kaggle/input/fashion-product-images-small/images/59362.jpg,2,1,1,21,8,2,2,2
21278,/kaggle/input/fashion-product-images-small/images/21278.jpg,2,2,16,29,10,3,3,1
39287,/kaggle/input/fashion-product-images-small/images/39287.jpg,1,3,10,13,4,2,9,1
15871,/kaggle/input/fashion-product-images-small/images/15871.jpg,4,3,5,7,14,3,2,1
5194,/kaggle/input/fashion-product-images-small/images/5194.jpg,1,1,1,5,1,2,1,1
37741,/kaggle/input/fashion-product-images-small/images/37741.jpg,1,1,1,1,2,2,2,1
21624,/kaggle/input/fashion-product-images-small/images/21624.jpg,2,1,9,12,4,2,6,1
4046,/kaggle/input/fashion-product-images-small/images/4046.jpg,1,3,5,23,8,2,1,4
36693,/kaggle/input/fashion-product-images-small/images/36693.jpg,1,3,10,13,10,2,2,1
45361,/kaggle/input/fashion-product-images-small/images/45361.jpg,2,3,5,28,10,2,3,1
24356,/kaggle/input/fashion-product-images-small/images/24356.jpg,2,1,1,21,14,1,1,2
40613,/kaggle/input/fashion-product-images-small/images/40613.jpg,2,1,1,21,7,2,2,2
1534,/kaggle/input/fashion-product-images-small/images/1534.jpg,1,1,1,5,4,1,7,1
32233,/kaggle/input/fashion-product-images-small/images/32233.jpg,2,1,1,21,8,2,2,2
25284,/kaggle/input/fashion-product-images-small/images/25284.jpg,2,2,8,10,10,2,2,1
26401,/kaggle/input/fashion-product-images-small/images/26401.jpg,1,1,1,1,17,2,2,1
12634,/kaggle/input/fashion-product-images-small/images/12634.jpg,1,1,1,5,16,1,1,1
42144,/kaggle/input/fashion-product-images-small/images/42144.jpg,1,3,5,23,4,2,2,4
3263,/kaggle/input/fashion-product-images-small/images/3263.jpg,1,1,1,5,20,2,1,1
30564,/kaggle/input/fashion-product-images-small/images/30564.jpg,1,2,16,29,23,3,3,1
9759,/kaggle/input/fashion-product-images-small/images/9759.jpg,1,1,1,5,1,1,1,1
35016,/kaggle/input/fashion-product-images-small/images/35016.jpg,2,2,39,110,17,2,2,1
42978,/kaggle/input/fashion-product-images-small/images/42978.jpg,1,1,9,48,4,2,3,1
29449,/kaggle/input/fashion-product-images-small/images/29449.jpg,1,2,3,3,4,3,3,1
51553,/kaggle/input/fashion-product-images-small/images/51553.jpg,1,2,3,3,10,3,3,1
50481,/kaggle/input/fashion-product-images-small/images/50481.jpg,1,1,9,25,1,3,3,1
23173,/kaggle/input/fashion-product-images-small/images/23173.jpg,1,1,1,5,5,1,1,1
6711,/kaggle/input/fashion-product-images-small/images/6711.jpg,1,1,1,5,10,2,1,1
31684,/kaggle/input/fashion-product-images-small/images/31684.jpg,1,3,5,23,8,2,2,4
3051,/kaggle/input/fashion-product-images-small/images/3051.jpg,1,1,1,5,20,2,1,1
26633,/kaggle/input/fashion-product-images-small/images/26633.jpg,1,3,5,7,8,2,2,1
12406,/kaggle/input/fashion-product-images-small/images/12406.jpg,1,2,4,6,9,2,3,3
17948,/kaggle/input/fashion-product-images-small/images/17948.jpg,1,1,2,4,5,1,1,4
30756,/kaggle/input/fashion-product-images-small/images/30756.jpg,1,1,1,21,6,2,2,2
2183,/kaggle/input/fashion-product-images-small/images/2183.jpg,1,1,1,5,5,4,1,1
51761,/kaggle/input/fashion-product-images-small/images/51761.jpg,2,3,5,28,10,3,5,1
6523,/kaggle/input/fashion-product-images-small/images/6523.jpg,2,1,2,51,4,2,1,4
18900,/kaggle/input/fashion-product-images-small/images/18900.jpg,2,1,1,11,4,1,1,1
47604,/kaggle/input/fashion-product-images-small/images/47604.jpg,2,3,5,28,25,3,2,1
17174,/kaggle/input/fashion-product-images-small/images/17174.jpg,1,1,1,1,10,1,1,1
53036,/kaggle/input/fashion-product-images-small/images/53036.jpg,2,1,15,26,2,2,2,2
44081,/kaggle/input/fashion-product-images-small/images/44081.jpg,2,4,12,27,17,4,4,1
4274,/kaggle/input/fashion-product-images-small/images/4274.jpg,1,3,5,7,5,2,1,1
45153,/kaggle/input/fashion-product-images-small/images/45153.jpg,1,2,3,3,3,3,3,1
15623,/kaggle/input/fashion-product-images-small/images/15623.jpg,2,1,1,15,7,1,1,1
21416,/kaggle/input/fashion-product-images-small/images/21416.jpg,2,1,1,11,14,3,2,1
40421,/kaggle/input/fashion-product-images-small/images/40421.jpg,2,1,1,11,4,2,2,1
24164,/kaggle/input/fashion-product-images-small/images/24164.jpg,2,1,1,21,5,1,1,2
10351,/kaggle/input/fashion-product-images-small/images/10351.jpg,2,1,2,36,5,1,1,1
57496,/kaggle/input/fashion-product-images-small/images/57496.jpg,1,3,5,7,4,1,2,3
56544,/kaggle/input/fashion-product-images-small/images/56544.jpg,2,4,33,129,4,4,4,1
11283,/kaggle/input/fashion-product-images-small/images/11283.jpg,1,1,2,2,2,3,3,1
32001,/kaggle/input/fashion-product-images-small/images/32001.jpg,1,2,4,6,1,2,3,3
54677,/kaggle/input/fashion-product-images-small/images/54677.jpg,2,2,3,3,4,3,3,1
18558,/kaggle/input/fashion-product-images-small/images/18558.jpg,2,3,5,28,24,3,5,1
27385,/kaggle/input/fashion-product-images-small/images/27385.jpg,1,1,19,35,4,2,3,1
30332,/kaggle/input/fashion-product-images-small/images/30332.jpg,1,1,1,5,4,2,2,1
48228,/kaggle/input/fashion-product-images-small/images/48228.jpg,1,2,16,29,4,3,3,1
12062,/kaggle/input/fashion-product-images-small/images/12062.jpg,2,1,1,21,1,1,1,2
6147,/kaggle/input/fashion-product-images-small/images/6147.jpg,5,3,10,13,5,2,1,1
47260,/kaggle/input/fashion-product-images-small/images/47260.jpg,1,1,9,25,8,2,3,1
17510,/kaggle/input/fashion-product-images-small/images/17510.jpg,1,1,1,5,8,1,1,1
9933,/kaggle/input/fashion-product-images-small/images/9933.jpg,1,1,1,5,5,1,1,1
23725,/kaggle/input/fashion-product-images-small/images/23725.jpg,1,2,16,29,23,3,3,1
4610,/kaggle/input/fashion-product-images-small/images/4610.jpg,5,2,8,43,6,3,5,1
15247,/kaggle/input/fashion-product-images-small/images/15247.jpg,1,3,5,7,4,1,1,1
38963,/kaggle/input/fashion-product-images-small/images/38963.jpg,5,2,8,125,20,3,9,1
53452,/kaggle/input/fashion-product-images-small/images/53452.jpg,2,3,5,20,10,3,5,1
14395,/kaggle/input/fashion-product-images-small/images/14395.jpg,2,3,5,28,14,2,2,1
37117,/kaggle/input/fashion-product-images-small/images/37117.jpg,1,1,1,1,2,1,2,3
56120,/kaggle/input/fashion-product-images-small/images/56120.jpg,2,4,14,52,10,4,4,1
58886,/kaggle/input/fashion-product-images-small/images/58886.jpg,1,2,27,73,27,2,2,1
24500,/kaggle/input/fashion-product-images-small/images/24500.jpg,2,1,1,21,9,1,1,2
10735,/kaggle/input/fashion-product-images-small/images/10735.jpg,2,2,8,10,4,3,5,1
15075,/kaggle/input/fashion-product-images-small/images/15075.jpg,1,1,1,1,9,1,1,1
21240,/kaggle/input/fashion-product-images-small/images/21240.jpg,1,4,12,16,4,4,4,1
4422,/kaggle/input/fashion-product-images-small/images/4422.jpg,1,1,1,5,8,2,1,1
37325,/kaggle/input/fashion-product-images-small/images/37325.jpg,2,2,3,3,8,3,3,1
53660,/kaggle/input/fashion-product-images-small/images/53660.jpg,2,2,8,10,34,2,2,1
15849,/kaggle/input/fashion-product-images-small/images/15849.jpg,5,3,7,9,17,1,1,1
32657,/kaggle/input/fashion-product-images-small/images/32657.jpg,1,1,1,5,4,2,2,4
56312,/kaggle/input/fashion-product-images-small/images/56312.jpg,2,2,3,3,3,3,3,1
24732,/kaggle/input/fashion-product-images-small/images/24732.jpg,1,1,1,5,2,1,1,1
10507,/kaggle/input/fashion-product-images-small/images/10507.jpg,2,1,1,5,14,1,1,1
30100,/kaggle/input/fashion-product-images-small/images/30100.jpg,1,1,2,2,2,2,2,1
13382,/kaggle/input/fashion-product-images-small/images/13382.jpg,2,3,5,7,10,1,1,1
26065,/kaggle/input/fashion-product-images-small/images/26065.jpg,1,1,1,1,4,2,2,3
55597,/kaggle/input/fashion-product-images-small/images/55597.jpg,1,1,1,1,1,2,2,1
42520,/kaggle/input/fashion-product-images-small/images/42520.jpg,1,1,1,1,16,2,2,1
3607,/kaggle/input/fashion-product-images-small/images/3607.jpg,1,3,5,7,4,2,1,1
17722,/kaggle/input/fashion-product-images-small/images/17722.jpg,1,1,1,1,5,1,1,1
23517,/kaggle/input/fashion-product-images-small/images/23517.jpg,1,2,3,3,8,3,3,1
47052,/kaggle/input/fashion-product-images-small/images/47052.jpg,2,1,2,113,25,2,2,2
26859,/kaggle/input/fashion-product-images-small/images/26859.jpg,2,4,12,27,2,4,4,1
46180,/kaggle/input/fashion-product-images-small/images/46180.jpg,2,2,13,49,2,3,5,1
35472,/kaggle/input/fashion-product-images-small/images/35472.jpg,2,3,5,28,22,3,5,1
54683,/kaggle/input/fashion-product-images-small/images/54683.jpg,2,1,1,21,25,2,2,2
13144,/kaggle/input/fashion-product-images-small/images/13144.jpg,2,3,5,28,4,3,2,1
43634,/kaggle/input/fashion-product-images-small/images/43634.jpg,2,1,18,34,9,2,2,1
31214,/kaggle/input/fashion-product-images-small/images/31214.jpg,1,3,5,23,4,2,2,4
12096,/kaggle/input/fashion-product-images-small/images/12096.jpg,2,1,1,21,8,1,1,2
13978,/kaggle/input/fashion-product-images-small/images/13978.jpg,1,3,5,7,8,1,1,1
34766,/kaggle/input/fashion-product-images-small/images/34766.jpg,2,2,8,10,14,2,5,1
47294,/kaggle/input/fashion-product-images-small/images/47294.jpg,2,2,8,10,7,2,2,1
50223,/kaggle/input/fashion-product-images-small/images/50223.jpg,2,2,6,8,4,2,2,1
22603,/kaggle/input/fashion-product-images-small/images/22603.jpg,1,1,1,5,5,1,1,4
8815,/kaggle/input/fashion-product-images-small/images/8815.jpg,1,1,1,1,4,1,1,1
16436,/kaggle/input/fashion-product-images-small/images/16436.jpg,1,1,1,5,5,1,1,1
7061,/kaggle/input/fashion-product-images-small/images/7061.jpg,5,2,8,43,4,2,1,4
36031,/kaggle/input/fashion-product-images-small/images/36031.jpg,1,2,6,8,4,2,5,1
39845,/kaggle/input/fashion-product-images-small/images/39845.jpg,4,1,1,11,6,2,2,1
52574,/kaggle/input/fashion-product-images-small/images/52574.jpg,2,2,8,41,9,2,2,1
20154,/kaggle/input/fashion-product-images-small/images/20154.jpg,1,1,1,1,1,1,1,1
14361,/kaggle/input/fashion-product-images-small/images/14361.jpg,2,3,5,28,4,3,5,1
38997,/kaggle/input/fashion-product-images-small/images/38997.jpg,4,1,18,34,2,2,2,1
44411,/kaggle/input/fashion-product-images-small/images/44411.jpg,1,3,5,7,10,3,9,1
11613,/kaggle/input/fashion-product-images-small/images/11613.jpg,2,1,1,21,2,2,1,2
25426,/kaggle/input/fashion-product-images-small/images/25426.jpg,1,2,6,8,4,4,6,1
41163,/kaggle/input/fashion-product-images-small/images/41163.jpg,2,1,2,45,18,2,2,1
20968,/kaggle/input/fashion-product-images-small/images/20968.jpg,2,2,8,10,17,3,3,1
58872,/kaggle/input/fashion-product-images-small/images/58872.jpg,1,2,27,73,25,2,2,1
33543,/kaggle/input/fashion-product-images-small/images/33543.jpg,2,1,1,1,17,2,2,1
57006,/kaggle/input/fashion-product-images-small/images/57006.jpg,2,3,5,20,22,3,2,2
